,GenSR,YerUR,translit,23-sfcost-prod,Sublex_Score
3445,sh-i-t-sh-a,sh-i-t-o_flt-sh,sh-i-t-o-sh,0.014492753623188404,0.6958119165354145
3446,t-sh-a,t-e_flt-sh,tj-e-sh,0.013333333333333336,0.5154950308585321
3447,t-sh-a,t-o_flt-sh,t-o-sh,0.013888888888888888,0.5545941616264013
3448,t-sh-a,t-e_flt-sh,tj-e-sh,0.013333333333333336,0.5154950308585321
3450,t-sh-l-a,t-sh-o_flt-l,t-sh-o-l,0.011904761904761906,0.47558048388563356
3451,t-sh-l-a,t-sh-o_flt-l,t-sh-o-l,0.011904761904761906,0.47558048388563356
3452,t-sh-l-a,t-sh-o_flt-l,t-sh-o-l,0.011904761904761906,0.47558048388563356
3453,r-a-t-sh-l-a,r-a-t-sh-o_flt-l,r-a-t-sh-o-l,0.011904761904761906,0.6666666666666666
3454,t-sh-l-a,t-o_flt-sh-l,t-o-sh-l,0.0012437810945273634,0.0004932060822128
3455,z-u-t-sh-l-a,z-u-t-o_flt-sh-l,z-u-t-o-sh-l,0.0018726591760299624,0.0014293713871383
3456,t-sh-l-a,t-o_flt-sh-l,t-o-sh-l,0.0012437810945273634,0.0004932060822128
3457,t-sh-l-a,t-sh-e_flt-l,t-sh-e-l,0.011904761904761906,0.47558048388563356
3459,t-sh-l-a,t-o_flt-sh-l,t-o-sh-l,0.0012437810945273634,0.0004932060822128
3460,k-u-t-sh-m-a,k-u-t-sh-e_flt-m,k-u-t-sh-e-m,0.017241379310344824,0.6666666666666666
3462,t-sh-m-a,t-o_flt-sh-m,t-o-sh-m,0.0015220700152207,0.0004932060822128
3464,l-u-t-sh-m-a,l-u-t-sh-e_flt-m,l-u-t-sh-e-m,0.017241379310344824,0.6666666666666666
3465,k-u-t-sh-m-a,k-u-t-sh-o_flt-m,k-u-t-sh-o-m,0.018518518518518517,0.6666666666666666
3466,t-sh-m-a,t-o_flt-sh-m,t-o-sh-m,0.0015220700152207,0.0004932060822128
3467,s-u-t-sh-m-a,s-u-t-sh-o_flt-m,s-u-t-sh-o-m,0.018518518518518517,0.6666666666666666
3469,g-u-t-sh-n-a,g-u-t-sh-e_flt-n,g-u-t-sh-e-n,0.018518518518518517,0.6666666666666666
3470,kj-i-t-sh-n-a,kj-i-t-o_flt-sh-n,kj-i-t-o-sh-n,0.001257861635220126,0.0004421212367709
3471,t-sh-n-a,t-sh-o_flt-n,t-sh-o-n,0.011904761904761906,0.47558048388563356
3472,gj-i-t-sh-n-a,gj-i-t-o_flt-sh-n,gj-i-t-o-sh-n,0.001257861635220126,0.0004421212367709
3473,b-u-t-sh-n-a,b-u-t-sh-e_flt-n,b-u-t-sh-e-n,0.018518518518518517,0.6666666666666666
3474,k-u-t-sh-n-a,k-u-t-sh-o_flt-n,k-u-t-sh-o-n,0.018518518518518517,0.6666666666666666
3475,t-sh-n-a,t-sh-e_flt-n,t-sh-e-n,0.011904761904761906,0.47558048388563356
3479,sj-i-t-sh-n-a,sj-i-t-o_flt-sh-n,sj-i-t-o-sh-n,0.001257861635220126,0.0004421212367709
3480,m-a-t-sh-p-a,m-a-t-o_flt-sh-p,m-a-t-o-sh-p,0.0014367816091954023,3.84039766512e-05
3481,t-sh-p-a,t-sh-o_flt-p,t-sh-o-p,0.01111111111111111,0.0158904378299689
3484,t-a-t-sh-p-a,t-a-t-sh-o_flt-p,t-a-t-sh-o-p,0.01111111111111111,0.0345699666669916
3485,t-sh-p-a,t-sh-o_flt-p,t-sh-o-p,0.01111111111111111,0.0158904378299689
3486,l-u-t-sh-p-a,l-u-t-sh-e_flt-p,l-u-t-sh-e-p,0.017241379310344824,0.0345699666669916
3489,tj-i-t-sh-r-a,tj-i-t-sh-e_flt-r,tj-i-t-sh-e-r,0.011904761904761906,0.0056379316607571995
3490,gj-i-t-sh-r-a,gj-i-t-o_flt-sh-r,gj-i-t-o-sh-r,0.0012531328320802004,3.484177922828102e-07
3492,tj-i-t-sh-r-a,tj-i-t-sh-e_flt-r,tj-i-t-sh-e-r,0.011904761904761906,0.0056379316607571995
3493,t-sh-r-a,t-o_flt-sh-r,t-o-sh-r,0.0012484394506866415,1.2010934551836546e-07
3494,t-sh-r-a,t-o_flt-sh-r,t-o-sh-r,0.0012484394506866415,1.2010934551836546e-07
3495,z-u-t-sh-r-a,z-u-t-sh-e_flt-r,z-u-t-sh-e-r,0.018518518518518517,0.0056379316607571995
3496,xj-i-t-sh-r-a,xj-i-t-sh-o_flt-r,xj-i-t-sh-o-r,0.011904761904761906,0.0056379316607571995
3499,t-sh-s-a,t-sh-o_flt-s,t-sh-o-s,0.0017006802721088437,0.0256290987361335
3500,t-sh-s-a,t-sh-o_flt-s,t-sh-o-s,0.0017006802721088437,0.0256290987361335
3501,t-sh-s-a,t-sh-o_flt-s,t-sh-o-s,0.0017006802721088437,0.0256290987361335
3503,t-sh-s-a,t-o_flt-sh-s,t-o-sh-s,0.00016767270288397043,2.606852445426446e-07
3504,t-sh-t-a,t-o_flt-sh-t,t-o-sh-t,0.0017921146953405022,0.0004932060822128
3505,t-sh-t-a,t-o_flt-sh-t,t-o-sh-t,0.0017921146953405022,0.0004932060822128
3506,t-sh-t-a,t-sh-e_flt-t,t-sh-e-t,0.01785714285714286,0.47558048388563356
3507,n-u-t-sh-t-a,n-u-t-sh-o_flt-t,n-u-t-sh-o-t,0.037037037037037035,0.6666666666666666
3508,z-u-t-sh-t-a,z-u-t-o_flt-sh-t,z-u-t-o-sh-t,0.003597122302158274,0.0014293713871383
3510,t-u-t-sh-t-a,t-u-t-sh-e_flt-t,t-u-t-sh-e-t,0.037037037037037035,0.6666666666666666
3511,mj-i-t-sh-t-a,mj-i-t-o_flt-sh-t,mj-i-t-o-sh-t,0.001798561151079137,0.0014293713871383
3512,rj-i-t-sh-t-a,rj-i-t-sh-e_flt-t,rj-i-t-sh-e-t,0.01785714285714286,0.6666666666666666
3513,gj-i-t-sh-t-a,gj-i-t-o_flt-sh-t,gj-i-t-o-sh-t,0.001798561151079137,0.0014293713871383
3514,t-sh-t-a,t-o_flt-sh-t,t-o-sh-t,0.0017921146953405022,0.0004932060822128
3516,t-sh-x-a,t-o_flt-sh-x,t-o-sh-x,0.0002469135802469135,1.8273920452941008e-08
3517,xj-i-t-sh-x-a,xj-i-t-sh-o_flt-x,xj-i-t-sh-o-x,0.002380952380952381,0.0048979225333056
3518,t-sh-x-a,t-sh-e_flt-x,t-sh-e-x,0.0022222222222222222,0.00251634306507
3519,t-sh-x-a,t-sh-o_flt-x,t-sh-o-x,0.002380952380952381,0.00251634306507
3520,m-a-t-sh-x-a,m-a-t-sh-o_flt-x,m-a-t-sh-o-x,0.002380952380952381,0.0048979225333056
3524,bj-i-t-sh-x-a,bj-i-t-sh-o_flt-x,bj-i-t-sh-o-x,0.002380952380952381,0.0048979225333056
3526,zh-u-t-sh-ch-a,zh-u-t-sh-o_flt-ch,zh-u-t-sh-o-ch,0.0008488964346349745,0.0163829582103071
3527,t-sh-ch-a,t-sh-e_flt-ch,t-sh-e-ch,0.0008012820512820514,0.0085668376537003
3529,zj-i-t-sh-ch-a,zj-i-t-o_flt-sh-ch,zj-i-t-o-sh-ch,8.965393580778199e-05,6.9668217793e-06
3530,k-u-t-sh-ch-a,k-u-t-sh-o_flt-ch,k-u-t-sh-o-ch,0.0008488964346349745,0.0163829582103071
3531,sj-i-t-sh-ch-a,sj-i-t-sh-o_flt-ch,sj-i-t-sh-o-ch,0.0008012820512820514,0.0163829582103071
3532,gj-i-t-sh-ch-a,gj-i-t-sh-e_flt-ch,gj-i-t-sh-e-ch,0.0008012820512820514,0.0163829582103071
3533,t-sh-ch-a,t-o_flt-sh-ch,t-o-sh-ch,8.934155275618689e-05,2.3992680282e-06
3535,f-v-a,f-o_flt-v,f-o-v,0.0625,0.0801371487580988
3536,f-v-a,f-e_flt-v,fj-e-v,0.05,0.0065845095216426
3537,f-v-a,f-e_flt-v,fj-e-v,0.05,0.0065845095216426
3538,m-a-f-v-a,m-a-f-e_flt-v,m-a-fj-e-v,0.05,0.0065845095216426
3539,sj-i-f-v-a,sj-i-f-e_flt-v,sj-i-fj-e-v,0.05,0.0065845095216426
3540,f-v-a,f-e_flt-v,fj-e-v,0.05,0.0065845095216426
3541,f-v-a,f-e_flt-v,fj-e-v,0.05,0.0065845095216426
3542,f-v-a,f-e_flt-v,fj-e-v,0.05,0.0065845095216426
3543,f-v-a,f-o_flt-v,f-o-v,0.0625,0.0801371487580988
3544,f-v-a,f-e_flt-v,fj-e-v,0.05,0.0065845095216426
3545,g-a-f-v-a,g-a-f-o_flt-v,g-a-f-o-v,0.0625,0.0801371487580988
3546,f-v-a,f-e_flt-v,fj-e-v,0.05,0.0065845095216426
3547,r-a-f-v-a,r-a-f-e_flt-v,r-a-fj-e-v,0.05,0.0065845095216426
3548,zh-a-f-v-a,zh-a-f-e_flt-v,zh-a-fj-e-v,0.03333333333333334,0.0065845095216426
3549,f-v-a,f-o_flt-v,f-o-v,0.0625,0.0801371487580988
3550,f-v-a,f-o_flt-v,f-o-v,0.0625,0.0801371487580988
3551,l-a-f-m-a,l-a-f-o_flt-m,l-a-f-o-m,0.125,0.501427549414177
3552,t-u-f-m-a,t-u-f-o_flt-m,t-u-f-o-m,0.125,0.501427549414177
3553,pj-i-f-m-a,pj-i-f-o_flt-m,pj-i-f-o-m,0.3333333333333333,0.501427549414177
3554,b-u-f-m-a,b-u-f-o_flt-m,b-u-f-o-m,0.125,0.501427549414177
3555,n-u-f-m-a,n-u-f-o_flt-m,n-u-f-o-m,0.125,0.501427549414177
3556,f-m-a,f-o_flt-m,f-o-m,0.125,0.501427549414177
3557,f-m-a,f-e_flt-m,fj-e-m,0.07142857142857144,0.1205195779307409
3558,f-m-a,f-e_flt-m,fj-e-m,0.07142857142857144,0.1205195779307409
3559,l-a-f-m-a,l-a-f-o_flt-m,l-a-f-o-m,0.125,0.501427549414177
3560,f-m-a,f-e_flt-m,fj-e-m,0.07142857142857144,0.1205195779307409
3561,f-m-a,f-e_flt-m,fj-e-m,0.07142857142857144,0.1205195779307409
3562,zh-u-f-m-a,zh-u-f-e_flt-m,zh-u-fj-e-m,0.04166666666666667,0.1205195779307409
3563,zh-i-f-m-a,zh-i-f-o_flt-m,zh-i-f-o-m,0.125,0.501427549414177
3564,g-u-f-m-a,g-u-f-e_flt-m,g-u-fj-e-m,0.04166666666666667,0.1205195779307409
3565,f-m-a,f-e_flt-m,fj-e-m,0.07142857142857144,0.1205195779307409
3566,f-m-a,f-e_flt-m,fj-e-m,0.07142857142857144,0.1205195779307409
3567,f-m-a,f-o_flt-m,f-o-m,0.125,0.501427549414177
3568,b-a-f-m-v-a,b-a-f-m-o_flt-v,b-a-f-m-o-v,0.002380952380952381,0.0006035737191707
3569,xj-i-f-m-v-a,xj-i-f-m-o_flt-v,xj-i-f-m-o-v,0.0026525198938992037,0.0006035737191707
3570,f-m-v-a,f-m-o_flt-v,f-m-o-v,0.0026525198938992037,0.0006035737191707
3572,xj-i-f-m-v-a,xj-i-f-o_flt-m-v,xj-i-f-o-m-v,0.0005128205128205129,1.5666899268988206e-07
3573,f-m-v-a,f-m-e_flt-v,f-mj-e-v,0.002564102564102564,8.50658183121e-05
3577,xj-i-f-m-v-a,xj-i-f-m-o_flt-v,xj-i-f-m-o-v,0.0026525198938992037,0.0006035737191707
3578,r-a-f-m-v-a,r-a-f-o_flt-m-v,r-a-f-o-m-v,0.0005128205128205129,1.5666899268988206e-07
3579,x-a-f-m-v-a,x-a-f-o_flt-m-v,x-a-f-o-m-v,0.00047303689687795653,1.5666899268988206e-07
3580,t-u-f-m-v-a,t-u-f-o_flt-m-v,t-u-f-o-m-v,0.0005128205128205129,1.5666899268988206e-07
3581,b-u-f-m-v-a,b-u-f-o_flt-m-v,b-u-f-o-m-v,0.0005128205128205129,1.5666899268988206e-07
3582,b-u-f-m-v-a,b-u-f-m-e_flt-v,b-u-f-mj-e-v,0.002564102564102564,8.50658183121e-05
3583,x-u-f-m-v-a,x-u-f-o_flt-m-v,x-u-f-o-m-v,0.00047303689687795653,1.5666899268988206e-07
3584,f-m-v-a,f-m-e_flt-v,f-mj-e-v,0.002564102564102564,8.50658183121e-05
3586,f-m-v-a,f-m-e_flt-v,f-mj-e-v,0.002564102564102564,8.50658183121e-05
3587,bj-i-f-m-v-a,bj-i-f-m-o_flt-v,bj-i-f-m-o-v,0.0029761904761904765,0.0006035737191707
3588,f-m-v-a,f-m-e_flt-v,f-mj-e-v,0.002564102564102564,8.50658183121e-05
3589,g-u-f-m-v-a,g-u-f-m-e_flt-v,g-u-f-mj-e-v,0.0023041474654377885,8.50658183121e-05
3590,rj-i-f-m-v-a,rj-i-f-m-e_flt-v,rj-i-f-mj-e-v,0.0028735632183908037,8.50658183121e-05
3591,zh-i-f-m-v-a,zh-i-f-m-o_flt-v,zh-i-f-m-o-v,0.0026525198938992037,0.0006035737191707
3592,f-m-v-a,f-o_flt-m-v,f-o-m-v,0.0005128205128205129,1.5666899268988206e-07
3593,f-m-v-a,f-o_flt-m-v,f-o-m-v,0.0005128205128205129,1.5666899268988206e-07
3597,f-m-v-a,f-m-o_flt-v,f-m-o-v,0.0026525198938992037,0.0006035737191707
3599,f-m-v-a,f-m-o_flt-v,f-m-o-v,0.0026525198938992037,0.0006035737191707
3600,f-m-v-a,f-m-e_flt-v,f-mj-e-v,0.002564102564102564,8.50658183121e-05
3601,g-a-f-m-v-a,g-a-f-m-e_flt-v,g-a-f-mj-e-v,0.002564102564102564,8.50658183121e-05
3602,f-m-v-a,f-m-o_flt-v,f-m-o-v,0.0026525198938992037,0.0006035737191707
3603,r-u-f-m-v-a,r-u-f-m-e_flt-v,r-u-f-mj-e-v,0.0023041474654377885,8.50658183121e-05
3604,sh-i-f-m-v-a,sh-i-f-m-e_flt-v,sh-i-f-mj-e-v,0.0028735632183908037,8.50658183121e-05
3605,f-m-v-a,f-m-o_flt-v,f-m-o-v,0.0026525198938992037,0.0006035737191707
3607,f-m-n-a,f-o_flt-m-n,f-o-m-n,0.00015898251192368842,2.27461905871e-05
3608,f-m-n-a,f-m-e_flt-n,f-mj-e-n,0.0011312217194570132,0.0063875269795489
3609,m-a-f-m-n-a,m-a-f-o_flt-m-n,m-a-f-o-m-n,0.00015898251192368842,2.27461905871e-05
3610,f-m-n-a,f-o_flt-m-n,f-o-m-n,0.00015898251192368842,2.27461905871e-05
3612,f-m-n-a,f-m-o_flt-n,f-m-o-n,0.0011764705882352942,0.0210451797101844
3614,f-m-n-a,f-m-o_flt-n,f-m-o-n,0.0011764705882352942,0.0210451797101844
3615,f-m-n-a,f-m-o_flt-n,f-m-o-n,0.0011764705882352942,0.0210451797101844
3616,f-m-n-a,f-o_flt-m-n,f-o-m-n,0.00015898251192368842,2.27461905871e-05
3617,f-m-n-a,f-m-o_flt-n,f-m-o-n,0.0011764705882352942,0.0210451797101844
3618,f-m-n-a,f-o_flt-m-n,f-o-m-n,0.00015898251192368842,2.27461905871e-05
3619,f-m-n-a,f-m-o_flt-n,f-m-o-n,0.0011764705882352942,0.0210451797101844
3620,f-m-n-a,f-o_flt-m-n,f-o-m-n,0.00015898251192368842,2.27461905871e-05
3622,z-u-f-m-n-a,z-u-f-m-o_flt-n,z-u-f-m-o-n,0.0011764705882352942,0.0210451797101844
3623,zh-i-f-m-n-a,zh-i-f-m-e_flt-n,zh-i-f-mj-e-n,0.0011312217194570132,0.0063875269795489
3625,bj-i-f-m-n-a,bj-i-f-m-e_flt-n,bj-i-f-mj-e-n,0.0012121212121212123,0.0063875269795489
3626,pj-i-f-m-n-a,pj-i-f-m-e_flt-n,pj-i-f-mj-e-n,0.0012121212121212123,0.0063875269795489
3628,f-m-n-a,f-m-e_flt-n,f-mj-e-n,0.0011312217194570132,0.0063875269795489
3632,f-m-n-a,f-m-e_flt-n,f-mj-e-n,0.0011312217194570132,0.0063875269795489
3633,z-u-f-m-n-a,z-u-f-o_flt-m-n,z-u-f-o-m-n,0.00015898251192368842,2.27461905871e-05
3636,z-u-f-m-n-a,z-u-f-m-o_flt-n,z-u-f-m-o-n,0.0011764705882352942,0.0210451797101844
3637,sh-a-f-m-n-a,sh-a-f-m-e_flt-n,sh-a-f-mj-e-n,0.0011312217194570132,0.0063875269795489
3638,f-m-n-a,f-o_flt-m-n,f-o-m-n,0.00015898251192368842,2.27461905871e-05
3639,f-m-n-a,f-o_flt-m-n,f-o-m-n,0.00015898251192368842,2.27461905871e-05
3641,f-m-n-a,f-o_flt-m-n,f-o-m-n,0.00015898251192368842,2.27461905871e-05
3643,n-u-f-m-n-a,n-u-f-m-o_flt-n,n-u-f-m-o-n,0.0011764705882352942,0.0210451797101844
3646,f-p-a,f-o_flt-p,f-o-p,0.04166666666666667,0.0179593357472503
3647,g-u-f-p-a,g-u-f-e_flt-p,g-u-fj-e-p,0.02500000000000001,0.0025348951861089
3648,kj-i-f-p-a,kj-i-f-e_flt-p,kj-i-fj-e-p,0.03571428571428572,0.0025348951861089
3649,f-p-a,f-o_flt-p,f-o-p,0.04166666666666667,0.0179593357472503
3650,k-u-f-p-a,k-u-f-o_flt-p,k-u-f-o-p,0.028571428571428577,0.0179593357472503
3651,f-p-a,f-e_flt-p,fj-e-p,0.03571428571428572,0.0025348951861089
3652,f-p-a,f-e_flt-p,fj-e-p,0.03571428571428572,0.0025348951861089
3653,m-a-f-p-a,m-a-f-e_flt-p,m-a-fj-e-p,0.03571428571428572,0.0025348951861089
3654,zj-i-f-p-a,zj-i-f-o_flt-p,zj-i-f-o-p,0.05,0.0179593357472503
3655,f-p-a,f-e_flt-p,fj-e-p,0.03571428571428572,0.0025348951861089
3656,l-a-f-p-a,l-a-f-e_flt-p,l-a-fj-e-p,0.03571428571428572,0.0025348951861089
3657,sh-i-f-p-v-a,sh-i-f-o_flt-p-v,sh-i-f-o-p-v,0.0006816632583503748,2.24332840027e-05
3658,f-p-v-a,f-p-o_flt-v,f-p-o-v,0.0044444444444444444,0.0691299187809538
3660,f-p-v-a,f-p-e_flt-v,f-pj-e-v,0.004273504273504272,0.0019634639769572
3661,f-p-v-a,f-p-o_flt-v,f-p-o-v,0.0044444444444444444,0.0691299187809538
3662,f-p-v-a,f-o_flt-p-v,f-o-p-v,0.0006775067750677502,2.24332840027e-05
3664,f-p-v-a,f-o_flt-p-v,f-o-p-v,0.0006775067750677502,2.24332840027e-05
3665,f-p-v-a,f-o_flt-p-v,f-o-p-v,0.0006775067750677502,2.24332840027e-05
3666,mj-i-f-p-v-a,mj-i-f-o_flt-p-v,mj-i-f-o-p-v,0.0006816632583503748,2.24332840027e-05
3667,s-u-f-p-v-a,s-u-f-o_flt-p-v,s-u-f-o-p-v,0.0006775067750677502,2.24332840027e-05
3668,f-p-v-a,f-p-e_flt-v,f-pj-e-v,0.004273504273504272,0.0019634639769572
3669,f-p-m-a,f-p-e_flt-m,f-pj-e-m,0.0021008403361344537,0.0193579181165241
3671,mj-i-f-p-m-a,mj-i-f-p-e_flt-m,mj-i-f-pj-e-m,0.0021008403361344537,0.0193579181165241
3672,k-u-f-p-m-a,k-u-f-o_flt-p-m,k-u-f-o-p-m,0.0003387533875338753,0.0005790319005008
3673,sh-u-f-p-m-a,sh-u-f-p-o_flt-m,sh-u-f-p-o-m,0.002136752136752137,0.24231237745408568
3674,f-p-m-a,f-p-o_flt-m,f-p-o-m,0.0023529411764705885,0.24231237745408568
3675,mj-i-f-p-m-a,mj-i-f-p-o_flt-m,mj-i-f-p-o-m,0.0023529411764705885,0.24231237745408568
3676,f-p-m-a,f-o_flt-p-m,f-o-p-m,0.00036088054853843375,0.0005790319005008
3677,x-a-f-p-r-a,x-a-f-o_flt-p-r,x-a-f-o-p-r,0.0009852216748768474,0.0012073852095091
3679,f-p-r-a,f-p-o_flt-r,f-p-o-r,0.01136363636363636,0.4478551077558619
3681,f-p-r-a,f-o_flt-p-r,f-o-p-r,0.0012376237623762372,0.0012073852095091
3682,b-a-f-p-r-a,b-a-f-p-e_flt-r,b-a-f-pj-e-r,0.008333333333333333,0.0412491777384487
3685,zj-i-f-p-r-a,zj-i-f-p-e_flt-r,zj-i-f-pj-e-r,0.010869565217391304,0.0412491777384487
3686,f-p-r-a,f-o_flt-p-r,f-o-p-r,0.0012376237623762372,0.0012073852095091
3687,f-p-r-a,f-p-o_flt-r,f-p-o-r,0.01136363636363636,0.4478551077558619
3688,f-p-f-a,f-p-e_flt-f,f-pj-e-f,0.0022321428571428575,0.0032951598343603
3689,t-u-f-p-f-a,t-u-f-o_flt-p-f,t-u-f-o-p-f,0.000357142857142857,3.17882503568e-05
3690,k-u-f-p-f-a,k-u-f-p-e_flt-f,k-u-f-pj-e-f,0.00202839756592292,0.0032951598343603
3691,f-p-f-a,f-p-o_flt-f,f-p-o-f,0.0023148148148148147,0.017411725549024402
3692,f-p-f-a,f-o_flt-p-f,f-o-p-f,0.000357142857142857,3.17882503568e-05
3693,t-u-f-p-f-a,t-u-f-p-o_flt-f,t-u-f-p-o-f,0.0023148148148148147,0.017411725549024402
3695,f-p-f-a,f-p-e_flt-f,f-pj-e-f,0.0022321428571428575,0.0032951598343603
3696,f-p-f-a,f-p-o_flt-f,f-p-o-f,0.0023148148148148147,0.017411725549024402
3697,kj-i-f-p-x-a,kj-i-f-p-e_flt-x,kj-i-f-pj-e-x,0.002222222222222223,0.0231124059502841
3698,f-p-x-a,f-p-o_flt-x,f-p-o-x,0.002525252525252525,0.39165326589488386
3699,f-p-x-a,f-o_flt-p-x,f-o-p-x,0.00027367268746579103,0.0001736203887981
3700,f-p-x-a,f-p-e_flt-x,f-pj-e-x,0.002222222222222223,0.0231124059502841
3701,f-p-x-a,f-p-o_flt-x,f-p-o-x,0.002525252525252525,0.39165326589488386
3702,b-a-f-p-x-a,b-a-f-p-o_flt-x,b-a-f-p-o-x,0.0022883295194508014,0.39165326589488386
3703,z-u-f-p-x-a,z-u-f-p-o_flt-x,z-u-f-p-o-x,0.002525252525252525,0.39165326589488386
3704,f-p-sh-a,f-p-o_flt-sh,f-p-o-sh,0.000925925925925926,0.1956540008495212
3705,mj-i-f-p-sh-a,mj-i-f-o_flt-p-sh,mj-i-f-o-p-sh,0.00017226528854435836,0.0001670337402963
3706,xj-i-f-p-sh-a,xj-i-f-p-e_flt-sh,xj-i-f-pj-e-sh,0.0008503401360544218,0.0828681670656128
3707,zj-i-f-p-sh-a,zj-i-f-o_flt-p-sh,zj-i-f-o-p-sh,0.00017226528854435836,0.0001670337402963
3709,f-x-a,f-o_flt-x,f-o-x,0.08333333333333333,0.5759237484834987
3710,f-x-a,f-o_flt-x,f-o-x,0.08333333333333333,0.5759237484834987
3711,f-x-a,f-o_flt-x,f-o-x,0.08333333333333333,0.5759237484834987
3712,f-x-a,f-o_flt-x,f-o-x,0.08333333333333333,0.5759237484834987
3713,tj-i-f-x-a,tj-i-f-e_flt-x,tj-i-fj-e-x,0.04166666666666667,0.3313659337587772
3714,lj-i-f-x-a,lj-i-f-e_flt-x,lj-i-fj-e-x,0.04166666666666667,0.3313659337587772
3715,sh-u-f-x-a,sh-u-f-o_flt-x,sh-u-f-o-x,0.05,0.5759237484834987
3716,rj-i-f-x-a,rj-i-f-e_flt-x,rj-i-fj-e-x,0.04166666666666667,0.3313659337587772
3717,f-x-a,f-o_flt-x,f-o-x,0.08333333333333333,0.5759237484834987
3718,sh-u-f-x-a,sh-u-f-o_flt-x,sh-u-f-o-x,0.05,0.5759237484834987
3719,f-x-a,f-o_flt-x,f-o-x,0.08333333333333333,0.5759237484834987
3720,f-x-a,f-o_flt-x,f-o-x,0.08333333333333333,0.5759237484834987
3721,f-x-v-a,f-x-o_flt-v,f-x-o-v,0.005681818181818183,0.0115850502094423
3722,t-u-f-x-v-a,t-u-f-o_flt-x-v,t-u-f-o-x-v,0.0013586956521739128,8.74732431507e-05
3723,pj-i-f-x-v-a,pj-i-f-o_flt-x-v,pj-i-f-o-x-v,0.0013661202185792343,8.74732431507e-05
3724,f-x-v-a,f-x-o_flt-v,f-x-o-v,0.005681818181818183,0.0115850502094423
3725,zj-i-f-x-v-a,zj-i-f-x-o_flt-v,zj-i-f-x-o-v,0.005681818181818183,0.0115850502094423
3726,f-x-v-a,f-x-o_flt-v,f-x-o-v,0.005681818181818183,0.0115850502094423
3727,f-x-v-a,f-x-e_flt-v,f-xj-e-v,0.005555555555555557,0.0036549767061315
3728,x-u-f-x-v-a,x-u-f-o_flt-x-v,x-u-f-o-x-v,0.0010810810810810815,8.74732431507e-05
3729,f-x-v-a,f-x-o_flt-v,f-x-o-v,0.005681818181818183,0.0115850502094423
3730,kj-i-f-x-v-a,kj-i-f-o_flt-x-v,kj-i-f-o-x-v,0.0013661202185792343,8.74732431507e-05
3731,x-u-f-x-v-a,x-u-f-o_flt-x-v,x-u-f-o-x-v,0.0010810810810810815,8.74732431507e-05
3732,f-x-l-a,f-o_flt-x-l,f-o-x-l,0.0010869565217391302,8.74732431507e-05
3733,f-x-l-a,f-o_flt-x-l,f-o-x-l,0.0010869565217391302,8.74732431507e-05
3734,rj-i-f-x-l-a,rj-i-f-x-e_flt-l,rj-i-f-xj-e-l,0.00625,0.0036549905271141
3735,f-x-l-a,f-x-o_flt-l,f-x-o-l,0.006578947368421053,0.0115850502094423
3736,f-x-l-a,f-x-e_flt-l,f-xj-e-l,0.00625,0.0036549905271141
3737,f-x-l-a,f-o_flt-x-l,f-o-x-l,0.0010869565217391302,8.74732431507e-05
3738,f-x-l-a,f-o_flt-x-l,f-o-x-l,0.0010869565217391302,8.74732431507e-05
3739,mj-i-f-x-m-a,mj-i-f-x-e_flt-m,mj-i-f-xj-e-m,0.003246753246753248,0.0006629635159411
3740,f-x-m-a,f-x-o_flt-m,f-x-o-m,0.003484320557491289,0.0083175606295198
3741,k-a-f-x-m-a,k-a-f-x-o_flt-m,k-a-f-x-o-m,0.003484320557491289,0.0083175606295198
3742,f-x-m-a,f-o_flt-x-m,f-o-x-m,0.0007722007722007726,0.0001277662483894
3743,f-x-m-a,f-o_flt-x-m,f-o-x-m,0.0007722007722007726,0.0001277662483894
3744,f-x-m-a,f-x-e_flt-m,f-xj-e-m,0.003246753246753248,0.0006629635159411
3745,f-x-s-a,f-o_flt-x-s,f-o-x-s,0.000313971742543171,1.3931051257e-06
3746,f-x-s-a,f-o_flt-x-s,f-o-x-s,0.000313971742543171,1.3931051257e-06
3747,f-x-s-a,f-o_flt-x-s,f-o-x-s,0.000313971742543171,1.3931051257e-06
3748,f-x-s-a,f-o_flt-x-s,f-o-x-s,0.000313971742543171,1.3931051257e-06
3749,x-u-f-x-s-a,x-u-f-o_flt-x-s,x-u-f-o-x-s,0.00029036004645760754,1.3931051257e-06
3751,m-a-f-x-s-a,m-a-f-x-o_flt-s,m-a-f-x-o-s,0.0019723865877712033,0.0016360941304175
3752,sh-a-f-x-s-a,sh-a-f-o_flt-x-s,sh-a-f-o-x-s,0.000313971742543171,1.3931051257e-06
3753,gj-i-f-x-s-a,gj-i-f-o_flt-x-s,gj-i-f-o-x-s,0.0002915451895043731,1.3931051257e-06
3754,g-u-f-x-f-a,g-u-f-x-o_flt-f,g-u-f-x-o-f,0.0022727272727272726,9.496462003799999e-06
3755,f-x-f-a,f-o_flt-x-f,f-o-x-f,0.0005555555555555557,2.6341920068846388e-08
3756,bj-i-f-x-f-a,bj-i-f-x-o_flt-f,bj-i-f-x-o-f,0.0025839793281653744,9.496462003799999e-06
3757,l-u-f-x-f-a,l-u-f-o_flt-x-f,l-u-f-o-x-f,0.0005555555555555557,2.6341920068846388e-08
3760,f-x-f-a,f-o_flt-x-f,f-o-x-f,0.0005555555555555557,2.6341920068846388e-08
